{2,8,23,46,48, 49},,
{2,8,24,25,27, 50},,
{2,8,24,25,37, 53},,
{2,8,24,26,27, 51},,
{2,8,24,26,37, 54},,
{2,8,25,26,27, 52},,
{2,8,25,26,37, 55},,
{2,8,27,34,38, 39},,
{2,8,27,35,38, 40},,
{2,8,27,36,39, 40},,
{2,8,31,32,37, 44},,
{2,8,31,33,37, 45},,
{2,8,32,33,37, 46},,
{2,9,10,12,23, 50},,
{2,9,10,15,26, 50},,
{2,9,10,23,37, 53},,
{2,9,10,26,40, 56},,
{2,9,11,12,23, 51},,
{2,9,11,14,25, 51},,
{2,9,11,23,37, 54},,
{2,9,11,25,39, 56},,
{2,9,12,19,31, 39},,
{2,9,12,20,31, 40},,
{2,9,12,32,39, 50},,
{2,9,12,33,40, 51},,
{2,9,14,16,34, 37},,
{2,9,14,20,34, 40},,
{2,9,14,32,37, 47},,
{2,9,14,36,40, 51},,
{2,9,15,16,35, 37},,
{2,9,15,19,35, 39},,
{2,9,15,33,37, 47},,
{2,9,15,36,39, 50},,
{2,9,16,34,42, 50},,
{2,9,16,35,43, 51},,
{2,9,19,31,42, 47},,
{2,9,19,35,46, 51},,
{2,9,20,31,43, 47},,
{2,9,20,34,46, 50},,
{2,9,22,31,34, 48},,
{2,9,22,31,35, 49},,
{2,9,22,32,47, 50},,
{2,9,22,33,47, 51},,
{2,9,22,34,35, 52},,
{2,9,22,36,50, 51},,
{2,9,23,25,28, 48},,
{2,9,23,25,38, 53},,
{2,9,23,26,28, 49},,
{2,9,23,26,38, 54},,
{2,9,24,37,39, 53},,
{2,9,24,37,40, 54},,
{2,9,24,39,40, 56},,
{2,9,24,42,47, 50},,
{2,9,24,43,47, 51},,
{2,9,24,46,50, 51},,
{2,9,25,26,28, 52},,
{2,9,25,26,38, 56},,
{2,9,28,32,37, 39},,
{2,9,28,33,37, 40},,
{2,9,28,36,39, 40},,
{2,9,31,34,38, 42},,
{2,9,31,35,38, 43},,
{2,9,34,35,38, 46},,
{2,10,11,12,23, 52},,
{2,10,11,13,24, 52},,
{2,10,11,23,37, 55},,
{2,10,11,24,38, 56},,
{2,10,12,19,32, 38},,
{2,10,12,21,32, 40},,
{2,10,12,31,38, 50},,
{2,10,12,33,40, 52},,
{2,10,13,17,34, 37},,
{2,10,13,21,34, 40},,
{2,10,13,31,37, 48},,
{2,10,13,35,40, 52},,
{2,10,15,17,36, 37},,
{2,10,15,19,36, 38},,
{2,10,15,33,37, 48},,
{2,10,15,35,38, 50},,
{2,10,17,34,41, 50},,
{2,10,17,36,43, 52},,
{2,10,19,32,41, 48},,
{2,10,19,36,45, 52},,
{2,10,21,32,43, 48},,
{2,10,21,34,45, 50},,
{2,10,22,31,48, 50},,
{2,10,22,32,34, 47},,
{2,10,22,32,36, 49},,
{2,10,22,33,48, 52},,
{2,10,22,34,36, 51},,
{2,10,22,35,50, 52},,
{2,10,23,24,29, 47},,
{2,10,23,24,39, 53},,
{2,10,23,26,29, 49},,
{2,10,23,26,39, 55},,
{2,10,24,26,29, 51},,
{2,10,24,26,39, 56},,
{2,10,25,37,38, 53},,
{2,10,25,37,40, 55},,
{2,10,25,38,40, 56},,
{2,10,25,41,48, 50},,
{2,10,25,43,48, 52},,
{2,10,25,45,50, 52},,
{2,10,29,31,37, 38},,
{2,10,29,33,37, 40},,
{2,10,29,35,38, 40},,
{2,10,32,34,39, 41},,
{2,10,32,36,39, 43},,
{2,10,34,36,39, 45},,
{2,11,12,20,33, 38},,
{2,11,12,21,33, 39},,
{2,11,12,31,38, 51},,
{2,11,12,32,39, 52},,
{2,11,13,18,35, 37},,
{2,11,13,21,35, 39},,
{2,11,13,31,37, 49},,
{2,11,13,34,39, 52},,
{2,11,14,18,36, 37},,
{2,11,14,20,36, 38},,
{2,11,14,32,37, 49},,
{2,11,14,34,38, 51},,
{2,11,18,35,41, 51},,
{2,11,18,36,42, 52},,
{2,11,20,33,41, 49},,
{2,11,20,36,44, 52},,
{2,11,21,33,42, 49},,
{2,11,21,35,44, 51},,
{2,11,22,31,49, 51},,
{2,11,22,32,49, 52},,
{2,11,22,33,35, 47},,
{2,11,22,33,36, 48},,
{2,11,22,34,51, 52},,
{2,11,22,35,36, 50},,
{2,11,23,24,30, 47},,
{2,11,23,24,40, 54},,
{2,11,23,25,30, 48},,
{2,11,23,25,40, 55},,
{2,11,24,25,30, 50},,
{2,11,24,25,40, 56},,
{2,11,26,37,38, 54},,
{2,11,26,37,39, 55},,
{2,11,26,38,39, 56},,
{2,11,26,41,49, 51},,
{2,11,26,42,49, 52},,
{2,11,26,44,51, 52},,
{2,11,30,31,37, 38},,
{2,11,30,32,37, 39},,
{2,11,30,34,38, 39},,
{2,11,33,35,40, 41},,
{2,11,33,36,40, 42},,
{2,11,35,36,40, 44},,
{2,12,19,20,31, 52},,
{2,12,19,21,32, 51},,
{2,12,19,23,38, 39},,
{2,12,19,33,51, 52},,
{2,12,20,21,33, 50},,
{2,12,20,23,38, 40},,
{2,12,20,32,50, 52},,
{2,12,21,23,39, 40},,
{2,12,21,31,50, 51},,
{2,13,17,18,31, 52},,
{2,13,17,21,34, 49},,
{2,13,17,24,37, 39},,
{2,13,17,35,49, 52},,
{2,13,18,21,35, 48},,
{2,13,18,24,37, 40},,
{2,13,18,34,48, 52},,
{2,13,21,24,39, 40},,
{2,13,21,31,48, 49},,
{2,14,16,18,32, 51},,
{2,14,16,20,34, 49},,
